Date;Open;High;Low;Close
19801022;131.84;132.97;130.62;131.92
19801023;131.92;132.54;128.87;129.53
19801024;129.53;130.55;128.04;129.85
19801027;129.85;129.94;127.34;127.88
19801028;127.88;128.86;126.36;128.05
19801029;128.05;129.91;127.07;127.91
19801030;127.91;128.71;125.78;126.29
19801031;126.29;128.24;125.29;127.47
19801103;127.47;129.85;127.23;129.04
19801105;130.77;135.65;130.77;131.33
19801106;131.30;131.30;128.23;128.91
19801107;128.91;130.08;127.74;129.18
19801110;129.18;130.51;128.19;129.48
19801111;129.48;132.30;129.48;131.26
19801112;131.33;135.12;131.33;134.59
19801113;134.59;137.21;134.12;136.49
19801114;136.49;138.96;135.12;137.15
19801117;137.15;138.46;134.90;137.75
19801118;137.91;140.92;137.91;139.70
19801119;139.70;141.76;138.06;139.06
19801120;139.06;141.24;137.79;140.40
19801121;140.40;141.24;138.10;139.11
19801124;139.11;139.36;136.36;138.31
19801125;138.31;140.83;137.42;139.33
19801126;139.33;141.96;138.60;140.17
19801128;140.17;141.54;139;140.52
19801201;140.52;140.66;136.75;137.21
19801202;137.21;138.11;134.37;136.97
19801203;136.97;138.09;135.43;136.71
19801204;136.71;138.40;135.09;136.48
19801205;136.37;136.37;132.91;134.03
19801208;133.19;133.19;129.71;130.61
19801209;130.61;131.92;128.77;130.48
19801210;130.48;131.99;127.94;128.26
19801211;128.26;128.73;125.32;127.36
19801212;127.36;129.98;127.15;129.23
19801215;129.23;131.33;128.64;129.45
19801216;129.45;131.22;128.33;130.60
19801217;130.60;133.59;130.22;132.89
19801218;132.89;135.90;131.89;133
19801219;133;134;131.80;133.70
19801222;133.70;136.68;132.88;135.78
19801223;135.78;137.48;134.01;135.30
19801224;135.30;136.55;134.15;135.88
19801226;135.88;137.02;135.20;136.57
19801229;136.57;137.51;134.36;135.03
19801230;135.03;136.51;134.04;135.33
19801231;135.33;136.76;134.29;135.76
19810102;135.76;137.10;134.61;136.34
19810105;136.34;139.24;135.86;137.97
19810106;137.97;140.32;135.78;138.12
19810107;136.02;136.02;132.30;135.08
19810108;135.08;136.10;131.96;133.06
19810109;133.06;134.76;131.71;133.48
19810112;133.48;135.88;132.79;133.52
19810113;133.52;134.27;131.69;133.29
19810114;133.29;135.25;132.65;133.47
19810115;133.47;135.15;132.44;134.22
19810116;134.22;135.91;133.35;134.77
19810119;134.77;135.86;133.51;134.37
19810120;134.37;135.30;131.26;131.65
19810121;131.65;132.48;129.93;131.36
19810122;131.36;132.08;129.23;130.26
19810123;130.26;131.34;129;130.23
19810126;130.23;131.18;128.57;129.84
19810127;129.84;131.95;129.32;131.12
19810128;131.12;132.41;129.82;130.34
19810129;130.34;131.78;128.97;130.24
19810130;130.24;131.65;128.61;129.55
19810202;129.48;129.48;125.82;126.91
19810203;126.91;128.92;125.89;128.46
19810204;128.46;129.71;127.29;128.59
19810205;128.59;130.49;127.99;129.63
19810206;129.63;131.81;129.03;130.60
19810209;130.60;131.39;128.61;129.27
19810210;129.27;130.19;128.05;129.24
19810211;129.24;129.92;127.60;128.24
19810212;128.24;128.95;126.78;127.48
19810213;127.48;128.34;126.04;126.98
19810217;126.98;128.75;126.43;127.81
19810218;127.81;129.25;127.09;128.48
19810219;128.48;129.07;125.98;126.61
19810220;126.61;127.65;124.66;126.58
19810223;126.58;128.28;125.69;127.35
19810224;127.35;128.76;126.49;127.39
19810225;127.39;129.21;125.77;128.52
19810226;128.52;130.93;128.02;130.10
19810227;130.10;132.02;129.35;131.27
19810302;131.27;132.96;130.15;132.01
19810303;132.01;132.72;129.66;130.56
19810304;130.56;132.07;129.57;130.86
19810305;130.86;131.82;129.25;129.93
19810306;129.93;131.18;128.56;129.85
19810309;129.85;131.94;129.39;131.12
19810310;131.12;132.64;129.72;130.46
19810311;130.46;131.20;128.72;129.95
19810312;129.95;133.56;129.76;133.19
19810313;133.19;135.53;132.39;133.11
19810316;133.11;135.35;132.10;134.68
19810317;134.68;136.09;132.80;133.92
19810318;133.92;135.66;132.80;134.22
19810319;134.22;135.37;132.37;133.46
19810320;133.46;135.29;132.50;134.08
19810323;134.08;136.50;133.41;135.69
19810324;135.69;137.40;134.10;134.67
19810325;134.67;137.32;133.92;137.11
19810326;137.11;138.38;135.29;136.27
19810327;136.27;136.89;133.91;134.65
19810330;134.65;135.87;133.51;134.28
19810331;134.68;137.15;134.68;136
19810401;136;137.56;135.04;136.57
19810402;136.57;137.72;135.16;136.32
19810403;136.32;137.04;134.67;135.49
19810406;135.49;135.61;132.91;133.93
19810407;133.93;135.27;132.96;133.91
19810408;133.91;135.34;133.26;134.31
19810409;134.31;135.80;132.59;134.67
19810410;134.67;136.23;133.18;134.51
19810413;134.51;134.91;132.24;133.15
19810414;133.15;134.03;131.58;132.68
19810415;132.68;134.79;132.20;134.17
19810416;134.17;135.82;133.43;134.70
19810420;134.70;136.25;133.19;135.45
19810421;135.45;136.38;133.49;134.23
19810422;134.23;135.54;132.72;134.14
19810423;134.14;135.90;132.90;133.94
19810424;133.94;136;132.88;135.14
19810427;135.14;136.56;134.13;135.48
19810428;135.48;136.09;133.10;134.33
19810429;134.33;134.69;131.82;133.05
19810430;133.05;134.44;131.85;132.81
19810501;132.81;134.17;131.43;132.72
19810504;131.78;131.78;129.61;130.67
19810505;130.67;131.33;128.93;130.32
19810506;130.32;132.38;130.09;130.78
19810507;130.78;132.41;130.21;131.67
19810508;131.67;132.69;130.84;131.66
19810511;131.66;132.23;129.11;129.71
19810512;129.71;131.17;128.78;130.72
19810513;130.72;131.96;129.53;130.55
19810514;130.55;132.15;129.91;131.28
19810515;131.28;133.21;130.75;132.17
19810518;132.17;133.65;131.49;132.54
19810519;132.54;133.22;130.78;132.09
19810520;132.09;133.03;130.59;132
19810521;132;133.03;130.70;131.75
19810522;131.75;132.65;130.42;131.33
19810526;131.33;133.30;130.64;132.77
19810527;132.77;134.65;131.85;133.77
19810528;133.77;134.92;132;133.45
19810529;133.45;134.36;131.52;132.59
19810601;132.59;134.62;131.49;132.41
19810602;132.41;132.96;129.84;130.62
19810603;130.62;131.37;128.77;130.71
19810604;130.71;132.21;129.72;130.96
19810605;130.96;132.98;130.17;132.22
19810608;132.22;133.68;131.29;132.24
19810609;132.24;133.30;130.94;131.97
19810610;131.97;133.49;131.04;132.32
19810611;132.32;134.31;131.58;133.75
19810612;133.75;135.09;132.40;133.49
19810615;133.49;135.67;132.78;133.61
19810616;133.61;134;131.29;132.15
19810617;132.15;133.98;130.81;133.32
19810618;133.32;133.98;130.94;131.64
19810619;131.64;133.27;130.49;132.27
19810622;132.27;133.54;131.10;131.95
19810623;131.95;133.98;131.16;133.35
19810624;133.35;133.90;131.65;132.66
19810625;132.66;134.30;131.78;132.81
19810626;132.81;133.75;131.71;132.56
19810629;132.56;133.50;131.20;131.89
19810630;131.89;132.67;130.31;131.21
19810701;131.21;131.69;129.04;129.77
19810702;129.77;130.48;127.84;128.64
19810706;128.64;128.99;126.44;127.37
19810707;127.37;129.60;126.39;128.24
19810708;128.24;129.57;126.95;128.32
19810709;128.32;130.08;127.57;129.30
19810710;129.30;130.43;128.38;129.37
19810713;129.37;130.82;128.79;129.64
19810714;129.64;130.78;128.14;129.65
19810715;129.65;131.59;128.89;130.23
19810716;130.23;131.41;129.30;130.34
19810717;130.34;131.60;129.49;130.76
19810720;130.60;130.60;127.98;128.72
19810721;128.72;129.60;127.08;128.34
19810722;128.34;129.72;126.70;127.13
19810723;127.13;128.26;125.96;127.40
19810724;127.40;129.31;127.11;128.46
19810727;128.46;130.61;128.43;129.90
19810728;129.90;130.44;128.28;129.14
19810729;129.14;130.09;128.37;129.16
19810730;129.16;130.68;128.56;130.01
19810731;130.01;131.78;129.60;130.92
19810803;130.92;131.74;129.42;130.48
19810804;130.48;131.66;129.43;131.18
19810805;131.18;133.39;130.76;132.67
19810806;132.67;134.04;131.74;132.64
19810807;132.64;133.04;130.96;131.75
19810810;131.75;133.32;130.83;132.54
19810811;132.54;134.63;132.09;133.85
19810812;133.85;135.18;132.73;133.40
19810813;133.40;134.58;132.53;133.51
19810814;133.51;134.33;131.91;132.49
19810817;132.49;133.02;130.75;131.22
19810818;131.22;131.73;129.10;130.11
19810819;130.11;131.20;128.99;130.49
19810820;130.49;131.74;129.84;130.69
19810821;130.69;131.06;128.70;129.23
19810824;128.59;128.59;125.02;125.50
19810825;125.50;125.77;123;125.13
19810826;125.13;126.17;123.99;124.96
19810827;124.96;125.31;122.90;123.51
19810828;123.51;125.09;122.85;124.08
19810831;124.08;125.58;122.29;122.79
19810901;122.79;123.92;121.59;123.02
19810902;123.02;124.58;122.54;123.49
19810903;123.49;124.16;120.82;121.24
19810904;121.24;121.54;119.24;120.07
19810908;120.07;120.12;116.85;117.98
19810909;117.98;119.49;116.87;118.40
19810910;118.40;122.18;118.33;120.14
19810911;120.14;122.13;119.29;121.61
19810914;121.61;122;119.67;120.66
19810915;120.66;121.77;119.27;119.77
19810916;119.77;120;117.89;118.87
19810917;118.87;119.87;116.63;117.15
19810918;117.15;117.69;115.18;116.26
19810921;116.26;118.07;115.04;117.24
19810922;117.24;118.19;115.93;116.68
19810923;116.68;116.68;113.60;115.65
19810924;115.65;117.47;114.32;115.01
19810925;114.69;114.69;111.64;112.77
19810928;112.77;115.83;110.19;115.53
19810929;115.53;117.75;114.75;115.94
19810930;115.94;117.05;114.60;116.18
19811001;116.18;117.66;115;117.08
19811002;117.08;120.16;117.07;119.36
19811005;119.36;121.54;118.61;119.51
19811006;119.51;121.39;118.08;119.39
19811007;119.39;121.87;119.09;121.31
19811008;121.31;123.08;120.23;122.31
19811009;122.31;123.28;120.63;121.45
19811012;121.45;122.37;120.17;121.21
19811013;121.21;122.37;119.96;120.78
19811014;120.78;120.97;118.38;118.80
19811015;118.80;120.58;118.01;119.71
19811016;119.71;120.46;118.38;119.19
19811019;119.19;119.85;117.58;118.98
19811020;118.98;121.29;118.78;120.28
19811021;120.28;121.94;119.35;120.10
19811022;120.10;120.78;118.48;119.64
19811023;119.64;119.92;117.78;118.60
19811026;118.60;119;116.81;118.16
19811027;118.16;120.43;117.80;119.29
19811028;119.29;120.96;118.39;119.45
19811029;119.45;120.37;118.14;119.06
19811030;119.06;122.53;118.43;121.89
19811102;122.35;125.14;122.35;124.20
19811103;124.20;125.52;123.14;124.80
19811104;124.80;126;123.64;124.74
19811105;124.74;125.80;122.98;123.54
19811106;123.54;124.03;121.85;122.67
19811109;122.67;124.13;121.59;123.29
19811110;123.29;124.69;122.01;122.70
19811111;122.70;123.82;121.51;122.92
19811112;122.92;124.71;122.19;123.19
19811113;123.19;123.61;121.06;121.67
19811116;121.64;121.64;119.13;120.24
19811117;120.24;121.78;119.50;121.15
19811118;121.15;121.66;119.61;120.26
19811119;120.26;121.67;119.42;120.71
19811120;120.71;122.59;120.13;121.71
19811123;121.71;123.09;120.76;121.60
19811124;121.60;124.04;121.22;123.51
19811125;123.51;125.29;123.07;124.05
19811127;124.05;125.71;123.63;125.09
19811130;125.09;126.97;124.18;126.35
19811201;126.35;127.30;124.84;126.10
19811202;126.10;126.45;124.18;124.69
19811203;124.69;125.84;123.63;125.12
19811204;125.12;127.32;125.12;126.26
19811207;126.26;126.91;124.67;125.19
19811208;125.19;125.75;123.52;124.82
19811209;124.82;126.08;124.09;125.48
19811210;125.48;126.54;124.60;125.71
19811211;125.71;126.26;124.32;124.93
19811214;124.37;124.37;122.17;122.78
19811215;122.78;123.78;121.83;122.99
19811216;122.99;123.66;121.73;122.42
19811217;122.42;123.79;121.82;123.12
19811218;123.12;124.87;122.56;124
19811221;124;124.71;122.67;123.34
19811222;123.34;124.17;122.19;122.88
19811223;122.88;123.59;121.58;122.31
19811224;122.31;123.06;121.57;122.54
19811228;122.54;123.36;121.73;122.27
19811229;122.27;122.90;121.12;121.67
19811230;121.67;123.11;121.04;122.30
19811231;122.30;123.42;121.57;122.55
19820104;122.55;123.72;121.48;122.74
19820105;122.61;122.61;119.57;120.05
19820106;120.05;120.45;117.99;119.18
19820107;119.18;119.88;117.70;118.93
19820108;118.93;120.59;118.55;119.55
19820111;119.55;120.34;116.47;116.78
19820112;116.78;117.49;115.18;116.30
19820113;116.30;117.46;114.24;114.88
19820114;114.88;116.30;114.07;115.54
19820115;115.54;117.14;115.10;116.33
19820118;116.33;117.69;114.85;117.22
19820119;117.22;118.15;115.52;115.97
19820120;115.97;116.64;114.29;115.27
19820121;115.27;116.92;114.60;115.75
19820122;115.75;116.53;114.58;115.38
19820125;115.38;115.93;113.63;115.41
19820126;115.41;116.60;114.49;115.19
19820127;115.19;116.60;114.38;115.74
19820128;116.10;119.35;116.10;118.92
19820129;118.92;121.38;118.64;120.40
19820201;119.81;119.81;117.14;117.78
19820202;117.78;119.15;116.91;118.01
19820203;118.01;118.67;116.04;116.48
19820204;116.48;117.49;114.88;116.42
19820205;116.42;118.26;115.74;117.26
19820208;117.04;117.04;114.20;114.63
19820209;114.63;115.15;112.82;113.68
19820210;113.68;115.62;113.45;114.66
19820211;114.66;115.59;113.41;114.43
19820212;114.43;115.39;113.70;114.38
19820216;114.38;114.63;112.06;114.06
19820217;114.06;115.09;112.97;113.69
19820218;113.69;115.04;112.97;113.82
19820219;113.82;114.58;112.33;113.22
19820222;113.22;114.90;111.20;111.59
19820223;111.59;112.46;110.03;111.51
19820224;111.51;113.88;110.71;113.47
19820225;113.47;114.86;112.44;113.21
19820226;113.21;114.01;112.04;113.11
19820301;113.11;114.32;111.86;113.31
19820302;113.31;114.80;112.03;112.68
19820303;112.51;112.51;109.98;110.92
19820304;110.92;111.78;108.77;109.88
19820305;109.88;110.90;108.31;109.34
19820308;109.34;111.06;107.03;107.34
19820309;107.34;109.88;106.17;108.83
19820310;108.83;110.98;108.09;109.41
19820311;109.41;110.87;108.38;109.36
19820312;109.36;109.72;104.46;108.61
19820315;108.61;109.99;107.47;109.45
19820316;109.45;110.92;108.57;109.28
19820317;109.28;110.10;108.11;109.08
19820318;109.08;111.02;108.85;110.30
19820319;110.30;111.59;109.64;110.61
19820322;110.71;113.35;110.71;112.77
19820323;112.77;114.51;112.29;113.55
19820324;113.55;114.31;112.23;112.97
19820325;112.97;114.26;112.02;113.21
19820326;113.21;113.43;111.26;111.94
19820329;111.94;112.82;110.90;112.30
19820330;112.30;113.09;111.30;112.27
19820331;112.27;113.17;111.32;111.96
19820401;111.96;114.22;111.48;113.79
19820402;113.79;115.79;113.65;115.12
19820405;115.12;115.90;113.94;114.73
19820406;114.73;115.92;113.70;115.36
19820407;115.36;116.45;114.58;115.46
19820408;115.46;116.94;114.94;116.22
19820412;116.22;117.02;115.16;116
19820413;116;117.12;115.16;115.99
19820414;115.99;116.69;114.80;115.83
19820415;115.83;116.86;115.02;116.35
19820416;116.35;117.70;115.68;116.81
19820419;116.81;118.16;115.83;116.70
19820420;115.80;117.14;114.83;115.44
19820421;115.48;115.87;115.30;115.72
19820422;115.72;117.25;115.72;117.19
19820423;118.02;118.64;117.19;118.64
19820426;118.94;119.33;118.25;119.26
19820427;119.07;119.26;117.73;118
19820428;117.83;118.05;116.94;117.26
19820429;116.40;117.24;116.11;116.14
19820430;116.21;116.78;116.07;116.44
19820503;115.96;116.82;115.91;116.82
19820504;117.41;117.64;116.85;117.46
19820505;117.85;118.05;117.31;117.67
19820506;118.82;118.83;117.68;118.68
19820507;119.08;119.89;118.71;119.47
19820510;119.08;119.49;118.37;118.38
19820511;118.54;119.59;118.32;119.42
19820512;119.89;119.92;118.76;119.17
19820513;119.08;119.20;118.13;118.22
19820514;118.20;118.40;118.01;118.01
19820517;117.62;118.02;116.66;116.71
19820518;116.35;116.70;115.71;115.84
19820519;115.61;115.96;114.82;114.89
19820520;114.85;115.07;114.37;114.59
19820521;115.03;115.13;114.60;114.89
19820524;114.46;114.86;114.24;114.79
19820525;115.50;115.51;114.40;114.40
19820526;113.68;114.40;112.88;113.11
19820527;113.11;113.12;112.58;112.66
19820528;112.79;112.80;111.66;111.88
19820601;111.97;112.07;111.66;111.68
19820602;111.74;112.19;111.55;112.04
19820603;112.04;112.48;111.45;111.86
19820604;111.66;111.85;110.02;110.09
19820607;109.59;110.59;109.42;110.12
19820608;110.33;110.33;109.60;109.63
19820609;109.46;109.63;108.53;108.99
19820610;109.35;109.70;108.96;109.61
19820611;111.11;111.48;109.65;111.24
19820614;110.50;111.22;109.90;109.96
19820615;109.63;109.96;108.98;109.69
19820616;110.10;110.13;108.82;108.87
19820617;108.01;108.85;107.48;107.60
19820618;107.60;107.60;107.07;107.28
19820621;107.28;107.88;107.01;107.20
19820622;107.25;108.30;107.17;108.30
19820623;108.59;110.14;108.09;110.14
19820624;110.25;110.92;109.79;109.83
19820625;109.56;109.83;109.09;109.14
19820628;109.30;110.45;109.17;110.26
19820629;110.26;110.57;109.68;110.21
19820630;110.95;111;109.50;109.61
19820701;109.52;109.63;108.62;108.71
19820702;108.10;108.71;107.60;107.65
19820706;107.27;107.67;106.74;107.29
19820707;107.08;107.61;106.99;107.22
19820708;106.85;107.53;105.57;107.53
19820709;108.23;108.97;107.56;108.83
19820712;109.48;109.62;108.89;109.57
19820713;109.19;110.07;109.19;109.45
19820714;109.68;110.44;109.08;110.44
19820715;110.83;110.95;110.27;110.47
19820716;110.16;111.48;110.16;111.07
19820719;111.75;111.78;110.66;110.73
19820720;111.11;111.56;110.35;111.54
19820721;112.15;112.39;111.38;111.42
19820722;110.95;112.02;110.94;111.48
19820723;111.46;111.58;111.05;111.17
19820726;110.66;111.16;110.29;110.36
19820727;110.26;110.35;109.36;109.43
19820728;109.42;109.42;107.53;107.74
19820729;107.42;107.92;106.62;107.72
19820730;107.35;107.95;107.01;107.09
19820802;107.71;109.09;107.11;108.98
19820803;108.98;109.43;107.81;107.83
19820804;107.83;107.83;106.11;106.14
19820805;106.10;106.10;104.76;105.16
19820806;105.16;105.16;103.67;103.71
19820809;103.69;103.69;102.20;103.08
19820810;103.11;103.84;102.82;102.84
19820811;102.83;103.01;102.48;102.60
19820812;102.60;103.22;102.39;102.42
19820813;102.42;103.85;102.40;103.85
19820816;103.86;105.52;103.86;104.09
19820817;105.40;109.04;104.09;109.04
19820818;109.04;111.58;108.46;108.54
19820819;108.53;109.86;108.34;109.16
19820820;109.19;113.02;109.19;113.02
19820823;113.02;116.11;112.65;116.11
19820824;116.11;116.39;115.08;115.35
19820825;115.35;118.12;115.11;117.58
19820826;117.57;120.26;117.57;118.55
19820827;117.38;118.56;116.63;117.11
19820830;117.05;117.66;115.79;117.66
19820831;117.65;119.60;117.65;119.51
19820901;119.52;120.05;117.98;118.25
19820902;118.24;120.32;117.84;120.29
19820903;120.31;123.64;120.31;122.68
19820907;122.68;122.68;121.19;121.37
19820908;121.33;123.11;121.19;122.20
19820909;122.19;123.22;121.90;121.97
19820910;121.97;121.98;120.27;120.97
19820913;120.94;122.24;120.25;122.24
19820914;122.27;123.69;122.27;123.10
19820915;123.09;124.81;122.72;124.29
19820916;124.28;124.88;123.65;123.77
19820917;123.76;123.76;122.34;122.55
19820920;122.54;122.54;121.48;122.51
19820921;122.51;124.91;122.51;124.88
19820922;124.90;126.43;123.99;123.99
19820923;123.99;124.19;122.96;123.81
19820924;123.79;123.80;123.11;123.32
19820927;123.32;123.62;122.75;123.62
19820928;123.62;124.16;123.21;123.24
19820929;123.24;123.24;121.28;121.63
19820930;121.62;121.62;120.14;120.42
19821001;120.40;121.97;120.15;121.97
19821004;121.97;121.97;120.56;121.51
19821005;121.60;122.73;121.60;121.98
19821006;122;125.97;122;125.97
19821007;125.99;128.96;125.99;128.80
19821008;128.79;131.11;128.79;131.05
19821011;131.06;135.53;131.06;134.47
19821012;134.48;135.85;133.59;134.44
19821013;134.42;137.97;134.14;136.71
19821014;136.71;136.89;134.55;134.57
19821015;134.55;134.61;133.28;133.57
19821018;133.59;136.73;133.59;136.73
19821019;136.73;137.96;135.72;136.58
19821020;136.58;139.23;136.37;139.23
19821021;139.23;140.27;137.63;139.06
19821022;139.06;140.40;138.75;138.83
19821025;138.81;138.81;133.32;133.32
19821026;133.29;134.48;131.50;134.48
19821027;134.48;135.92;134.48;135.29
19821028;135.28;135.42;133.59;133.59
19821029;133.54;134.02;132.64;133.72
19821101;133.72;136.03;133.22;135.47
19821102;135.48;138.51;135.48;137.49
19821103;137.53;142.88;137.53;142.87
